experiment,corruption,severity,intervention_type,fraction,alpha,norm_cap,layer_id,mask_seed,U,n_images,recovery_rate,new_error_rate,corruption_failure_set_size,still_correct_set_size,margin_change,model_fingerprint
E1,gaussian_noise,1,partial_channel,0.01,1.0,,9,19,-0.04999999999999449,2000,0.029850746268656716,0.005299015897047691,134,1321,0.008765601992607116,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.05,1.0,,9,0,0.30000000000000027,2000,0.08955223880597014,0.006813020439061317,134,1321,0.0470796674489975,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.05,1.0,,9,1,0.050000000000005596,2000,0.09701492537313433,0.010598031794095382,134,1321,0.05186169695854187,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.05,1.0,,9,2,0.40000000000000036,2000,0.07462686567164178,0.006813020439061317,134,1321,0.04323440086841583,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.05,1.0,,9,3,0.5000000000000004,2000,0.07462686567164178,0.006056018168054504,134,1321,0.0386058189868927,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.05,1.0,,9,4,0.45000000000000595,2000,0.1044776119402985,0.008327024981074944,134,1321,0.041940458297729494,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.05,1.0,,9,5,0.550000000000006,2000,0.09701492537313433,0.008327024981074944,134,1321,0.037668992400169375,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.05,1.0,,9,6,0.050000000000005596,2000,0.08208955223880597,0.011355034065102196,134,1321,0.04234630477428436,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.05,1.0,,9,7,0.15000000000000568,2000,0.06716417910447761,0.006813020439061317,134,1321,0.04520421528816223,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.05,1.0,,9,8,-0.04999999999999449,2000,0.08208955223880597,0.012112036336109008,134,1321,0.06234971749782562,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.05,1.0,,9,9,0.15000000000000568,2000,0.06716417910447761,0.00984102952308857,134,1321,0.04626284444332123,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.05,1.0,,9,10,0.2500000000000058,2000,0.05970149253731343,0.006056018168054504,134,1321,0.04319601559638977,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.05,1.0,,9,11,-0.20000000000000018,2000,0.04477611940298507,0.011355034065102196,134,1321,0.04335546350479126,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.05,1.0,,9,12,0.5000000000000004,2000,0.08208955223880597,0.003785011355034065,134,1321,0.0411606867313385,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.05,1.0,,9,13,0.550000000000006,2000,0.08955223880597014,0.003785011355034065,134,1321,0.052168137550354,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.05,1.0,,9,14,0.45000000000000595,2000,0.07462686567164178,0.003785011355034065,134,1321,0.04521889054775238,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.05,1.0,,9,15,0.0,2000,0.05970149253731343,0.010598031794095382,134,1321,0.05791864097118378,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.05,1.0,,9,16,0.5000000000000004,2000,0.08955223880597014,0.006056018168054504,134,1321,0.041789754986763,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.05,1.0,,9,17,0.10000000000000009,2000,0.06716417910447761,0.00984102952308857,134,1321,0.04110802495479584,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.05,1.0,,9,18,0.30000000000000027,2000,0.11194029850746269,0.008327024981074944,134,1321,0.04601284670829773,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.05,1.0,,9,19,0.550000000000006,2000,0.11194029850746269,0.00757002271006813,134,1321,0.048630260348320006,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.1,1.0,,9,0,0.5000000000000004,2000,0.15671641791044777,0.011355034065102196,134,1321,0.09557629752159119,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.1,1.0,,9,1,0.6000000000000005,2000,0.1417910447761194,0.00984102952308857,134,1321,0.08982415974140168,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.1,1.0,,9,2,0.5000000000000004,2000,0.09701492537313433,0.011355034065102196,134,1321,0.08386037492752076,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.1,1.0,,9,3,0.35000000000000586,2000,0.11194029850746269,0.011355034065102196,134,1321,0.07848209857940674,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.1,1.0,,9,4,0.7000000000000006,2000,0.14925373134328357,0.00984102952308857,134,1321,0.08812422585487366,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.1,1.0,,9,5,0.8500000000000063,2000,0.17164179104477612,0.011355034065102196,134,1321,0.08602173089981079,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.1,1.0,,9,6,0.6000000000000005,2000,0.1417910447761194,0.009084027252081756,134,1321,0.09335168266296387,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.1,1.0,,9,7,0.20000000000000018,2000,0.12686567164179105,0.013626040878122634,134,1321,0.09073179268836976,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.1,1.0,,9,8,0.30000000000000027,2000,0.14925373134328357,0.012112036336109008,134,1321,0.11299564802646637,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.1,1.0,,9,9,0.40000000000000036,2000,0.13432835820895522,0.011355034065102196,134,1321,0.08247515988349914,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.1,1.0,,9,10,0.45000000000000595,2000,0.11194029850746269,0.008327024981074944,134,1321,0.09652364540100097,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.1,1.0,,9,11,0.2500000000000058,2000,0.14925373134328357,0.012869038607115822,134,1321,0.08920464205741882,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.1,1.0,,9,12,0.7000000000000006,2000,0.1417910447761194,0.00757002271006813,134,1321,0.08670360565185548,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.1,1.0,,9,13,0.7500000000000062,2000,0.15671641791044777,0.006813020439061317,134,1321,0.09168523252010345,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.1,1.0,,9,14,0.15000000000000568,2000,0.09701492537313433,0.011355034065102196,134,1321,0.08515214669704438,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.1,1.0,,9,15,0.35000000000000586,2000,0.14925373134328357,0.01514004542013626,134,1321,0.10654578852653504,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.1,1.0,,9,16,0.6000000000000005,2000,0.17164179104477612,0.013626040878122634,134,1321,0.08771909379959106,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.1,1.0,,9,17,0.050000000000005596,2000,0.11940298507462686,0.013626040878122634,134,1321,0.09906593883037568,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.1,1.0,,9,18,0.6000000000000005,2000,0.1417910447761194,0.008327024981074944,134,1321,0.09090950953960418,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.1,1.0,,9,19,0.8000000000000007,2000,0.14925373134328357,0.009084027252081756,134,1321,0.09688690948486328,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.2,1.0,,9,0,1.1500000000000066,2000,0.3283582089552239,0.02043906131718395,134,1321,0.19445810544490813,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.2,1.0,,9,1,1.0500000000000065,2000,0.27611940298507465,0.018925056775170326,134,1321,0.1634806991815567,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.2,1.0,,9,2,0.9000000000000008,2000,0.208955223880597,0.01514004542013626,134,1321,0.15636665737628938,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.2,1.0,,9,3,1.0000000000000009,2000,0.26119402985074625,0.015897047691143074,134,1321,0.16486519753932952,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.2,1.0,,9,4,1.6000000000000014,2000,0.29850746268656714,0.011355034065102196,134,1321,0.1919398777484894,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.2,1.0,,9,5,1.7000000000000015,2000,0.291044776119403,0.014383043149129448,134,1321,0.18006641674041748,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.2,1.0,,9,6,0.8000000000000007,2000,0.208955223880597,0.016654049962149888,134,1321,0.17991916465759278,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.2,1.0,,9,7,0.9500000000000064,2000,0.23880597014925373,0.014383043149129448,134,1321,0.17407652831077575,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.2,1.0,,9,8,0.550000000000006,2000,0.21641791044776118,0.01968205904617714,134,1321,0.19183631825447084,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.2,1.0,,9,9,0.7500000000000062,2000,0.21641791044776118,0.014383043149129448,134,1321,0.1729431720972061,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.2,1.0,,9,10,1.0500000000000065,2000,0.2537313432835821,0.014383043149129448,134,1321,0.20505895030498505,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.2,1.0,,9,11,0.9000000000000008,2000,0.26865671641791045,0.01968205904617714,134,1321,0.16798735451698305,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.2,1.0,,9,12,1.1500000000000066,2000,0.2462686567164179,0.012869038607115822,134,1321,0.18734573554992676,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.2,1.0,,9,13,1.4500000000000068,2000,0.2537313432835821,0.010598031794095382,134,1321,0.1745143538713455,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.2,1.0,,9,14,1.0500000000000065,2000,0.20149253731343283,0.010598031794095382,134,1321,0.15585069465637208,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.2,1.0,,9,15,0.5000000000000004,2000,0.19402985074626866,0.018168054504163512,134,1321,0.18959613835811615,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.2,1.0,,9,16,0.5000000000000004,2000,0.23880597014925373,0.01968205904617714,134,1321,0.16700807511806487,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.2,1.0,,9,17,0.45000000000000595,2000,0.1865671641791045,0.015897047691143074,134,1321,0.17996902525424957,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.2,1.0,,9,18,0.8500000000000063,2000,0.2537313432835821,0.016654049962149888,134,1321,0.16709772384166718,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.2,1.0,,9,19,1.2500000000000067,2000,0.26119402985074625,0.012869038607115822,134,1321,0.16876840925216674,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.01,1.0,,10,0,0.050000000000005596,2000,0.022388059701492536,0.003028009084027252,134,1321,0.010659254670143127,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.01,1.0,,10,1,0.0,2000,0.029850746268656716,0.003785011355034065,134,1321,0.008521547913551331,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.01,1.0,,10,2,0.0,2000,0.03731343283582089,0.004542013626040878,134,1321,0.0054372276067733765,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.01,1.0,,10,3,0.20000000000000018,2000,0.029850746268656716,0.002271006813020439,134,1321,0.006952863931655884,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.01,1.0,,10,4,0.20000000000000018,2000,0.029850746268656716,0.001514004542013626,134,1321,0.007613135814666748,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.01,1.0,,10,5,0.35000000000000586,2000,0.05223880597014925,0.0,134,1321,0.00938065266609192,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.01,1.0,,10,6,-0.10000000000000009,2000,0.014925373134328358,0.005299015897047691,134,1321,0.005976382493972778,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.01,1.0,,10,7,0.050000000000005596,2000,0.007462686567164179,0.001514004542013626,134,1321,0.007726861715316773,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.01,1.0,,10,8,-0.20000000000000018,2000,0.007462686567164179,0.004542013626040878,134,1321,0.007472850203514099,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.01,1.0,,10,9,0.0,2000,0.022388059701492536,0.004542013626040878,134,1321,0.006385252594947815,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.01,1.0,,10,10,0.20000000000000018,2000,0.029850746268656716,0.002271006813020439,134,1321,0.011094300627708435,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.01,1.0,,10,11,0.0,2000,0.014925373134328358,0.003028009084027252,134,1321,0.005720849514007568,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.01,1.0,,10,12,0.15000000000000568,2000,0.029850746268656716,0.002271006813020439,134,1321,0.008313951969146728,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.01,1.0,,10,13,0.050000000000005596,2000,0.022388059701492536,0.002271006813020439,134,1321,0.010993411421775817,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.01,1.0,,10,14,-0.20000000000000018,2000,0.022388059701492536,0.005299015897047691,134,1321,0.009965742826461793,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.01,1.0,,10,15,0.10000000000000009,2000,0.022388059701492536,0.000757002271006813,134,1321,0.007605583190917969,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.01,1.0,,10,16,0.050000000000005596,2000,0.022388059701492536,0.003785011355034065,134,1321,0.006639829516410828,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.01,1.0,,10,17,0.35000000000000586,2000,0.029850746268656716,0.001514004542013626,134,1321,0.007038949131965637,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.01,1.0,,10,18,0.050000000000005596,2000,0.029850746268656716,0.005299015897047691,134,1321,0.006295677661895752,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.01,1.0,,10,19,0.10000000000000009,2000,0.03731343283582089,0.003028009084027252,134,1321,0.00755690324306488,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.05,1.0,,10,0,0.30000000000000027,2000,0.06716417910447761,0.006813020439061317,134,1321,0.05038374090194702,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.05,1.0,,10,1,0.550000000000006,2000,0.09701492537313433,0.005299015897047691,134,1321,0.060137999773025516,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.05,1.0,,10,2,0.10000000000000009,2000,0.06716417910447761,0.00757002271006813,134,1321,0.05341975450515747,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.05,1.0,,10,3,0.35000000000000586,2000,0.06716417910447761,0.004542013626040878,134,1321,0.04732470273971558,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.05,1.0,,10,4,0.35000000000000586,2000,0.08208955223880597,0.006056018168054504,134,1321,0.045861615538597106,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.05,1.0,,10,5,0.35000000000000586,2000,0.08208955223880597,0.006813020439061317,134,1321,0.04291092467308044,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.05,1.0,,10,6,0.20000000000000018,2000,0.08208955223880597,0.009084027252081756,134,1321,0.0400184041261673,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.05,1.0,,10,7,0.40000000000000036,2000,0.08208955223880597,0.005299015897047691,134,1321,0.05648827767372131,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.05,1.0,,10,8,0.0,2000,0.08208955223880597,0.009084027252081756,134,1321,0.060360540747642515,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.05,1.0,,10,9,0.6500000000000061,2000,0.09701492537313433,0.005299015897047691,134,1321,0.05023051774501801,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.05,1.0,,10,10,0.2500000000000058,2000,0.07462686567164178,0.00757002271006813,134,1321,0.047554481863975526,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.05,1.0,,10,11,0.0,2000,0.05223880597014925,0.008327024981074944,134,1321,0.053575116753578185,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.05,1.0,,10,12,0.40000000000000036,2000,0.08208955223880597,0.004542013626040878,134,1321,0.0440552099943161,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.05,1.0,,10,13,0.40000000000000036,2000,0.08955223880597014,0.005299015897047691,134,1321,0.05524290072917938,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.05,1.0,,10,14,0.0,2000,0.05970149253731343,0.008327024981074944,134,1321,0.05349820876121521,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.05,1.0,,10,15,0.15000000000000568,2000,0.06716417910447761,0.005299015897047691,134,1321,0.05960582387447357,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.05,1.0,,10,16,0.45000000000000595,2000,0.08955223880597014,0.004542013626040878,134,1321,0.04434223687648773,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.05,1.0,,10,17,0.050000000000005596,2000,0.06716417910447761,0.00984102952308857,134,1321,0.046321513295173644,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.05,1.0,,10,18,0.550000000000006,2000,0.1044776119402985,0.005299015897047691,134,1321,0.056381991744041446,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.05,1.0,,10,19,0.45000000000000595,2000,0.08208955223880597,0.004542013626040878,134,1321,0.051317610502243045,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.1,1.0,,10,0,0.2500000000000058,2000,0.09701492537313433,0.00984102952308857,134,1321,0.0984660052061081,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.1,1.0,,10,1,0.5000000000000004,2000,0.12686567164179105,0.010598031794095382,134,1321,0.10067786991596223,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.1,1.0,,10,2,0.2500000000000058,2000,0.1044776119402985,0.012869038607115822,134,1321,0.10202427423000336,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.1,1.0,,10,3,0.45000000000000595,2000,0.1044776119402985,0.006813020439061317,134,1321,0.09678380167484284,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.1,1.0,,10,4,0.7000000000000006,2000,0.12686567164179105,0.005299015897047691,134,1321,0.10225833129882812,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.1,1.0,,10,5,0.8000000000000007,2000,0.1791044776119403,0.010598031794095382,134,1321,0.09647847425937653,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.1,1.0,,10,6,0.2500000000000058,2000,0.11194029850746269,0.00984102952308857,134,1321,0.0910484219789505,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.1,1.0,,10,7,0.30000000000000027,2000,0.11194029850746269,0.010598031794095382,134,1321,0.10801433908939362,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.1,1.0,,10,8,0.050000000000005596,2000,0.13432835820895522,0.013626040878122634,134,1321,0.11445083785057068,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,1,partial_channel,0.1,1.0,,10,9,0.2500000000000058,2000,0.09701492537313433,0.00984102952308857,134,1321,0.09163334512710572,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
