layer,metric_name,score,n_samples,summary_mode,label_access,corruption,severity,split,is_observed,model_fingerprint
5,amplification_ratio,0.8965583469685123,2000,patch_mean,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
5,knn_preservation,0.37540683825977944,2000,patch_mean,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
6,relative_distance,0.20056093411861228,2000,cls,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
6,cosine_distance,0.019715849997625032,2000,cls,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
6,one_minus_cka,0.10460101454850035,2000,cls,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
6,amplification_ratio,1.3011059779869412,2000,cls,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
6,knn_preservation,0.34533621121740316,2000,cls,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
6,relative_distance,0.42000469947650015,2000,patch_mean,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
6,cosine_distance,0.09211981630825557,2000,patch_mean,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
6,one_minus_cka,0.10598591963812498,2000,patch_mean,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
6,amplification_ratio,0.930951879119599,2000,patch_mean,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
6,knn_preservation,0.39344963670660266,2000,patch_mean,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
7,relative_distance,0.2519777770606789,2000,cls,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
7,cosine_distance,0.031091803607013066,2000,cls,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
7,one_minus_cka,0.13636156366414542,2000,cls,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
7,amplification_ratio,1.2563651947874284,2000,cls,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
7,knn_preservation,0.3341475971998418,2000,cls,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
7,relative_distance,0.3976704246234018,2000,patch_mean,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
7,cosine_distance,0.08205442288696885,2000,patch_mean,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
7,one_minus_cka,0.11701831649401773,2000,patch_mean,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
7,amplification_ratio,0.9468237501129485,2000,patch_mean,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
7,knn_preservation,0.40488077724648935,2000,patch_mean,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
8,relative_distance,0.3300829796248936,2000,cls,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
8,cosine_distance,0.0535652524320668,2000,cls,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
8,one_minus_cka,0.18714278647597293,2000,cls,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
8,amplification_ratio,1.3099686149918137,2000,cls,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
8,knn_preservation,0.3009083325944781,2000,cls,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
8,relative_distance,0.3653638350450347,2000,patch_mean,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
8,cosine_distance,0.06884871211060968,2000,patch_mean,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
8,one_minus_cka,0.11515587079518963,2000,patch_mean,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
8,amplification_ratio,0.9187603915756074,2000,patch_mean,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
8,knn_preservation,0.4103516480509514,2000,patch_mean,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
9,relative_distance,0.41984723312754313,2000,cls,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
9,cosine_distance,0.08984190029589424,2000,cls,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
9,one_minus_cka,0.20825512736792695,2000,cls,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
9,amplification_ratio,1.2719445080284286,2000,cls,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
9,knn_preservation,0.30731730988309935,2000,cls,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
9,relative_distance,0.3145607855990402,2000,patch_mean,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
9,cosine_distance,0.05100069564843808,2000,patch_mean,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
9,one_minus_cka,0.10956741757193755,2000,patch_mean,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
9,amplification_ratio,0.8609521672014075,2000,patch_mean,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
9,knn_preservation,0.40509974884936184,2000,patch_mean,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
10,relative_distance,0.4185364750352296,2000,cls,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
10,cosine_distance,0.09584467894101452,2000,cls,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
10,one_minus_cka,0.17535202503517588,2000,cls,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
10,amplification_ratio,0.9968780118364736,2000,cls,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
10,knn_preservation,0.31767087633728497,2000,cls,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
10,relative_distance,0.29305543519630406,2000,patch_mean,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
10,cosine_distance,0.04400933742021876,2000,patch_mean,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
10,one_minus_cka,0.1170013991605372,2000,patch_mean,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
10,amplification_ratio,0.9316337210889717,2000,patch_mean,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
10,knn_preservation,0.3768985379085998,2000,patch_mean,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
11,relative_distance,0.5079505648043964,2000,cls,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
11,cosine_distance,0.14497502514347826,2000,cls,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
11,one_minus_cka,0.22122103382188973,2000,cls,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
11,amplification_ratio,1.213635119284742,2000,cls,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
11,knn_preservation,0.25750035254563114,2000,cls,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
11,relative_distance,0.3075128450760556,2000,patch_mean,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
11,cosine_distance,0.049138520034078974,2000,patch_mean,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
11,one_minus_cka,0.10843725708696317,2000,patch_mean,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
11,amplification_ratio,1.0493333620312046,2000,patch_mean,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
11,knn_preservation,0.3485111220478867,2000,patch_mean,none,jpeg_compression,1,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
0,relative_distance,0.007921419175570004,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
0,cosine_distance,3.398021086491465e-05,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
0,one_minus_cka,0.006063363978486058,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
0,amplification_ratio,1.0,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
0,knn_preservation,0.5711308460631217,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
0,relative_distance,0.2317667728954334,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
0,cosine_distance,0.027990152146971623,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
0,one_minus_cka,0.0411533184721532,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
0,amplification_ratio,1.0,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
0,knn_preservation,0.46628077387868405,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
1,relative_distance,0.026121490115431818,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
1,cosine_distance,0.0003654717888157145,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
1,one_minus_cka,0.04609041085070853,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
1,amplification_ratio,3.2975770548781984,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
1,knn_preservation,0.4495292690625508,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
1,relative_distance,0.3993225561129099,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
1,cosine_distance,0.08003858585511758,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
1,one_minus_cka,0.07156658939567717,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
1,amplification_ratio,1.7229499773596664,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
1,knn_preservation,0.38733827116296154,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
2,relative_distance,0.06532708500439809,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
2,cosine_distance,0.002211573564411509,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
2,one_minus_cka,0.16466909347273428,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
2,amplification_ratio,2.5008942719467884,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
2,knn_preservation,0.279147577740457,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
2,relative_distance,0.5307926320904794,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
2,cosine_distance,0.1371636521261093,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
2,one_minus_cka,0.09807858762926436,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
2,amplification_ratio,1.3292327817825444,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
2,knn_preservation,0.356730510975093,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
3,relative_distance,0.1186850483695188,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
3,cosine_distance,0.007260192767587773,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
3,one_minus_cka,0.20827802087196,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
3,amplification_ratio,1.8167816360017968,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
3,knn_preservation,0.24724033938198023,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
3,relative_distance,0.6727102248345164,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
3,cosine_distance,0.2260497783668573,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
3,one_minus_cka,0.14209324068660822,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
3,amplification_ratio,1.2673691836774508,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
3,knn_preservation,0.3026563120402129,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
4,relative_distance,0.13308312454463875,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
4,cosine_distance,0.009080630331864225,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
4,one_minus_cka,0.20374941606818786,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
4,amplification_ratio,1.1213133109260098,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
4,knn_preservation,0.2298602616423824,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
4,relative_distance,0.6362100648810207,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
4,cosine_distance,0.2050988549805764,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
4,one_minus_cka,0.165471278691399,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
4,amplification_ratio,0.9457416304881132,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
4,knn_preservation,0.2831059803629463,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
5,relative_distance,0.17693033763395086,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
5,cosine_distance,0.015817061502099293,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
5,one_minus_cka,0.16880369268677697,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
5,amplification_ratio,1.3294723747983905,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
5,knn_preservation,0.24618275532517017,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
5,relative_distance,0.5634166396113395,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
5,cosine_distance,0.16635265663190427,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
5,one_minus_cka,0.19182360976353585,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
5,amplification_ratio,0.8855827197840787,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
5,knn_preservation,0.2836409537744677,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
6,relative_distance,0.22997636937576954,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
6,cosine_distance,0.025512977670914337,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
6,one_minus_cka,0.1611025175776135,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
6,amplification_ratio,1.2998130928318523,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
6,knn_preservation,0.2624392914876661,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
6,relative_distance,0.5177620103798286,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
6,cosine_distance,0.13882122692521806,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
6,one_minus_cka,0.18268850565132233,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
6,amplification_ratio,0.9189682625223765,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
6,knn_preservation,0.29991470685317434,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
7,relative_distance,0.29034571283922195,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
7,cosine_distance,0.04036672484836879,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
7,one_minus_cka,0.19653382359330585,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
7,amplification_ratio,1.2625023763411622,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
7,knn_preservation,0.2561548720886956,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
7,relative_distance,0.4869803401569981,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
7,cosine_distance,0.12199777457874401,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
7,one_minus_cka,0.19639602600287087,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
7,amplification_ratio,0.9405486118994146,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
7,knn_preservation,0.3098002840812438,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
8,relative_distance,0.38023755506444756,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
8,cosine_distance,0.06944821113359055,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
8,one_minus_cka,0.2538206849328166,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
8,amplification_ratio,1.3096027881596548,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
8,knn_preservation,0.23652710181115755,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
8,relative_distance,0.44515762220848165,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
8,cosine_distance,0.1014043167458513,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
8,one_minus_cka,0.19481938672102894,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
8,amplification_ratio,0.9141182620739203,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
8,knn_preservation,0.319120787709023,2000,patch_mean,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
9,relative_distance,0.48294215303036747,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
9,cosine_distance,0.11748100604771401,2000,cls,none,jpeg_compression,3,score,False,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
